Shipment_ID,Shipment_Date,Origin_City,Destination_City,Distance_KM,Transport_Mode,Vehicle_Type,Weight_KG,Volume_CBM,Shipment_Type,Delivery_Days,Vendor_ID,Vendor_Name,Vendor_Rating,Vendor_Experience_Years,Base_Freight_Cost,Fuel_Cost,Toll_Cost,Handling_Cost,Other_Cost,Total_Freight_Cost,Invoice_ID,Invoice_Date,Invoice_Amount,Expected_Invoice_Amount,Payment_Status,Payment_Delay_Days,Cost_Difference,Cost_Difference_Percentage,Duplicate_Invoice_Flag,Invoice_Mismatch_Flag,Unusual_Cost_Flag,High_Risk_Vendor_Flag,Fraud_Risk_Score,Risk_Level
SHP015289,2025-11-24,Lucknow,Bengaluru,1383.6,Road,Mini Truck,1673.8,5.65,Fragile,6,VEN014,NorthStar Logistics,4.6,5.0,14780.12,1496.73,1127.22,603.26,163.84,17848.81,INV015289,2025-11-25,13048.35,16833.17,Paid,16,-3784.82,-22.48,0,1,0,0,45.2,Medium
SHP015290,2025-08-31,Kochi,Ahmedabad,424.1,Air,Air Cargo Standard,995.2,7.17,Standard,4,VEN014,NorthStar Logistics,4.6,5.0,18941.08,1674.23,0.0,438.98,314.82,22936.88,INV015290,2025-09-01,23428.42,23133.72,Overdue,101,294.7,1.27,0,0,0,0,27.8,Medium
SHP015291,2024-08-22,Lucknow,Chandigarh,357.7,Road,LCV,295.7,1.61,Bulk,3,VEN013,Metro Cargo,4.3,13.0,4527.0,459.92,397.63,,72.26,6022.99,INV015291,2024-08-29,5965.56,5996.55,Paid,14,-30.99,-0.52,0,0,0,0,7.0,Low
SHP015292,2024-03-04,Delhi,Kolkata,914.4,Rail,Cargo Wagon,822.3,8.16,Standard,5,VEN006,FastTrack Logistics,5.0,9.0,7178.36,694.73,0.0,432.38,253.44,14048.13,INV015292,2024-03-09,13812.6,14103.01,Paid,1,-290.41,-2.06,0,0,1,0,27.8,Medium
SHP015293,2024-09-02,Ahmedabad,Nagpur,1518.8,Road,LCV,2432.2,8.17,Standard,6,VEN018,RoadBridge Logistics,3.1,7.0,16259.73,2533.38,1800.66,664.42,398.05,20674.52,INV015293,2024-09-05,20980.8,20545.04,Pending,10,435.76,2.12,0,0,0,1,13.7,Low
SHP015294,2026-04-11,Indore,Chennai,2394.7,Air,Air Cargo Standard,1362.6,3.8,Standard,5,VEN026,Pioneer Freight,3.4,18.0,78873.8,5511.79,0.0,488.9,153.24,86050.06,INV015294,2026-04-17,90190.97,88685.15,Paid,2,1505.82,1.7,0,0,1,0,19.1,Low
SHP015295,2024-07-25,Indore,Mumbai,1931.0,Rail,Container Wagon,408.8,1.71,Standard,8,VEN008,Horizon Carriers,4.6,,17094.66,1630.77,0.0,316.87,104.78,19475.71,INV015295,2024-07-31,14853.03,19161.31,Pending,9,-4308.28,-22.48,0,1,0,0,47.8,Medium
SHP015296,2025-10-24,Hyderabad,Chandigarh,1362.2,Road,Truck,2303.4,9.82,Fragile,7,VEN002,BlueLine Transport,3.9,19.0,20948.78,3547.54,2168.65,748.09,1129.61,27237.04,INV015296,2025-10-25,27726.83,28107.02,Paid,9,-380.19,-1.35,0,0,0,0,0.0,Low
SHP015297,2025-09-08,Bengaluru,Indore,1187.1,Road,LCV,1282.8,12.52,Standard,7,VEN017,QuickHaul,4.1,9.0,12865.34,1293.47,1938.68,652.64,175.71,16952.52,INV015297,2025-09-15,17011.05,17049.92,Paid,17,-38.87,-0.23,0,0,0,0,3.0,Low
SHP015298,2026-05-23,Surat,Jaipur,356.9,Road,Truck,1769.1,11.38,Standard,4,VEN012,LoadMasters,4.9,6.0,7759.08,840.13,450.34,457.23,338.55,10888.58,INV015298,2026-05-28,10606.08,11132.7,Paid,18,-526.62,-4.73,0,0,0,0,0.0,Low
SHP015299,2026-04-10,Nagpur,Chandigarh,2120.4,Road,LCV,326.6,1.36,Standard,8,VEN024,Zenith Carriers,4.8,21.0,19778.62,3250.64,1818.39,315.58,241.99,33839.32,INV015299,2026-04-13,34238.93,33622.13,Paid,3,616.8,1.83,0,0,1,0,16.1,Low
SHP015300,2026-02-17,Surat,Chennai,795.3,Rail,Container Wagon,445.5,3.65,Express,2,VEN026,Pioneer Freight,3.4,18.0,7845.87,554.63,0.0,318.21,257.44,9243.51,INV015300,2026-02-19,9739.1,9432.98,Pending,22,306.12,3.25,0,0,0,0,1.7,Low
SHP015301,2024-10-05,Chandigarh,Kolkata,1748.2,Road,LCV,1708.0,7.5,Express,8,VEN029,Titan Transport,3.3,20.0,20504.64,2747.74,1879.37,538.17,74.1,25662.36,INV015301,2024-10-06,27536.31,26955.92,Paid,14,580.39,2.15,1,0,0,1,52.3,Medium
SHP015302,2025-01-22,Nagpur,Hyderabad,2244.4,Rail,Cargo Wagon,1094.7,9.2,Fragile,8,VEN012,LoadMasters,4.9,6.0,16378.86,1909.17,0.0,498.79,264.19,18064.73,INV015302,2025-01-25,17736.05,18232.91,Paid,10,-496.86,-2.73,0,0,0,0,5.0,Low
SHP015303,2025-03-16,Pune,Chennai,391.6,Rail,Cargo Wagon,1903.4,10.71,Express,3,VEN028,SwiftCargo,3.1,9.0,4973.63,379.16,0.0,490.65,516.71,6432.81,INV019084,2025-03-17,4993.67,6442.14,Paid,16,-1448.47,-22.48,1,1,0,1,83.1,High
SHP015304,2025-08-19,Indore,Chennai,1967.4,Air,Air Cargo Standard,1200.1,3.6,Bulk,3,VEN004,Delta Freight,4.4,25.0,61501.0,3351.34,0.0,400.2,359.09,60664.35,INV015304,2025-08-21,58881.64,59568.93,Pending,32,-687.29,-1.15,0,0,0,0,9.4,Low
SHP015305,2024-05-10,Ahmedabad,Delhi,2376.7,Air,Air Cargo Standard,1937.2,11.16,Fragile,4,VEN012,LoadMasters,4.9,6.0,91026.4,7330.65,0.0,663.03,52.96,96458.98,INV015305,2024-05-15,96279.33,97947.84,Paid,7,-1668.51,-1.7,0,0,1,0,16.0,Low
SHP015306,2026-01-31,Indore,Chennai,620.1,Road,LCV,147.6,0.91,Standard,5,VEN008,Horizon Carriers,4.6,10.0,7017.33,747.81,854.07,271.08,190.33,8734.91,INV015306,2026-02-07,8812.85,8801.32,Paid,12,11.53,0.13,0,0,0,0,11.1,Low
SHP015307,2025-08-01,Bengaluru,Jaipur,652.4,Road,Trailer,630.8,1.76,,4,VEN028,SwiftCargo,3.1,9.0,9715.99,1326.7,575.79,346.87,143.01,12809.97,INV015307,2025-08-07,12982.02,12761.12,Pending,22,220.9,1.73,0,0,0,1,14.4,Low
SHP015308,2024-07-02,Kolkata,Hyderabad,362.8,Road,Mini Truck,1001.7,,Standard,3,VEN019,SkyLink Cargo,4.7,15.0,5709.57,580.03,285.41,384.52,477.75,7706.72,INV015308,2024-07-06,7646.28,7509.02,Paid,16,137.26,1.83,0,0,0,0,9.9,Low
SHP015309,2024-02-14,Chennai,Pune,947.5,Road,LCV,2831.9,14.16,Fragile,4,VEN011,Kinetic Transport,3.7,21.0,15775.16,1758.53,1510.64,522.34,545.59,21357.86,INV015309,2024-02-18,20915.98,21296.42,Paid,5,-380.44,-1.79,0,0,0,0,5.0,Low
SHP015310,2024-01-09,Pune,Surat,2800.0,Road,Truck,793.8,,Standard,11,VEN005,ExpressHaul,3.2,11.0,28374.19,3671.84,4426.47,405.18,344.13,38642.59,INV015310,2024-01-11,36267.23,36574.29,Paid,7,-307.06,-0.84,0,0,0,1,11.5,Low
SHP015311,2024-11-20,Nagpur,Delhi,1622.5,Road,LCV,1251.6,3.17,Fragile,6,VEN024,Zenith Carriers,4.8,21.0,19631.26,3193.93,2520.04,482.46,388.2,27083.97,INV015311,2024-11-22,26948.23,27137.69,Paid,17,-189.46,-0.7,0,0,0,0,11.4,Low
SHP015312,2024-10-03,Mumbai,Nagpur,396.3,Rail,Cargo Wagon,2110.2,10.37,Express,3,VEN020,TransNova,4.3,18.0,6537.03,486.42,0.0,609.21,247.13,8680.04,INV015312,2024-10-06,8490.97,8667.91,Paid,3,-176.94,-2.04,0,0,0,0,5.4,Low
SHP015313,2024-05-15,Chandigarh,Delhi,1949.1,Rail,Container Wagon,441.7,2.14,Fragile,6,VEN026,Pioneer Freight,3.4,18.0,18264.96,1657.73,0.0,374.38,164.71,19045.45,INV015313,2024-05-17,19083.33,18224.45,Paid,17,858.88,4.71,0,0,0,0,6.3,Low
SHP015314,2025-01-28,Nagpur,Ahmedabad,367.1,Road,Trailer,808.5,2.94,Standard,2,VEN014,NorthStar Logistics,4.6,5.0,6667.86,1266.1,286.86,383.99,789.31,9557.0,INV015314,2025-02-02,8978.77,9182.67,Paid,0,-203.9,-2.22,1,0,0,0,37.9,Medium
SHP015315,2024-01-21,Chandigarh,Mumbai,851.1,Road,Truck,671.9,1.76,Fragile,4,VEN005,ExpressHaul,3.2,11.0,11982.85,1400.72,1318.61,378.76,80.88,15396.19,INV015315,2024-01-28,15564.11,15467.84,Paid,19,96.27,0.62,0,0,0,1,16.5,Low
SHP015316,2025-07-16,Lucknow,Ahmedabad,303.9,Road,Truck,749.2,2.56,Bulk,3,VEN011,Kinetic Transport,3.7,21.0,4739.78,758.35,546.92,436.89,145.14,6166.83,INV015316,2025-07-20,5987.14,6204.31,Pending,14,-217.17,-3.5,0,0,0,0,6.9,Low
SHP015317,2025-02-01,Bengaluru,Surat,324.3,Road,Truck,439.8,2.98,Fragile,3,VEN019,SkyLink Cargo,,15.0,5374.97,867.76,467.58,349.46,572.19,7304.21,INV015317,2025-02-02,7114.09,7132.24,Paid,12,-18.15,-0.25,0,0,0,0,3.5,Low
SHP015318,2024-08-25,Lucknow,Delhi,1200.2,Road,LCV,500.9,2.51,Standard,7,VEN008,Horizon Carriers,4.6,10.0,12284.07,1669.7,2138.85,317.61,91.2,16540.81,INV015318,2024-09-01,16739.52,16695.74,Paid,19,43.78,0.26,0,0,0,0,0.0,Low
SHP015319,2025-02-15,Chennai,Ahmedabad,685.1,Rail,Cargo Wagon,2993.2,9.91,Standard,3,VEN003,CargoLink India,,10.0,6562.38,674.49,0.0,641.77,571.04,8309.09,INV015319,2025-02-16,8136.07,8166.88,Paid,16,-30.81,-0.38,0,0,0,0,0.0,Low
SHP015320,2025-02-01,Chennai,Pune,323.2,Air,Air Cargo Express,668.1,2.92,Standard,2,VEN025,Orbit Logistics,,17.0,17970.66,892.3,0.0,397.78,566.48,20013.41,INV015320,2025-02-06,20190.8,20182.27,Paid,2,8.53,0.04,0,0,0,0,4.9,Low
SHP015321,2026-01-28,Nagpur,Pune,1329.8,Rail,Container Wagon,269.3,1.59,Standard,4,VEN016,PrimeRoute Transport,3.5,13.0,10246.56,1153.53,0.0,298.55,533.58,11967.19,INV015321,2026-01-31,11481.83,11436.22,Paid,15,45.61,0.4,0,0,0,0,7.7,Low
SHP015322,2025-08-06,Lucknow,Ahmedabad,1276.4,Air,Air Cargo Standard,997.0,3.04,Express,3,VEN012,LoadMasters,4.9,,58674.45,3738.17,0.0,481.94,277.36,70053.21,INV015322,2025-08-12,71094.33,71640.06,Pending,32,-545.73,-0.76,0,0,0,0,9.9,Low
SHP015323,2024-07-29,Kochi,Kolkata,579.6,Road,Trailer,688.7,5.41,Standard,4,VEN017,QuickHaul,4.1,9.0,9603.6,1785.03,1005.13,369.28,112.62,13090.84,INV015323,2024-08-01,12639.16,12634.28,Paid,12,4.88,0.04,0,0,0,0,5.8,Low
SHP015324,2026-01-11,Pune,Indore,1358.7,Road,LCV,1573.7,3.66,Express,6,VEN023,WestWay Transport,4.9,5.0,15908.7,2589.8,2043.76,494.52,323.99,23139.74,INV015324,2026-01-16,23439.53,23531.57,Pending,13,-92.04,-0.39,0,0,0,0,14.1,Low
SHP015325,2024-10-25,Hyderabad,Chennai,916.8,Road,,3128.1,12.14,,5,VEN001,Apex Logistics,,24.0,17564.59,2650.02,1571.03,700.15,23.92,23652.81,INV015325,2024-10-26,23237.52,23115.01,Paid,5,122.51,0.53,0,0,0,0,3.9,Low
SHP015326,2024-07-23,Kochi,Hyderabad,1204.6,Road,LCV,2430.8,18.01,Fragile,6,VEN014,NorthStar Logistics,4.6,5.0,19408.26,2164.13,1301.33,760.67,102.63,25086.62,INV015326,2024-07-30,24711.29,24374.5,Overdue,76,336.79,1.38,0,0,0,0,25.2,Medium
SHP015327,2025-10-15,Lucknow,Ahmedabad,2137.1,Road,Truck,2086.6,7.74,Express,10,VEN008,Horizon Carriers,4.6,10.0,33696.5,4948.09,3738.77,686.88,564.74,42791.18,INV015327,2025-10-22,44307.09,44152.93,Paid,19,154.16,0.35,0,0,0,0,3.8,Low
SHP015328,2025-12-20,Nagpur,Surat,2118.3,Road,Truck,778.0,4.39,Fragile,7,VEN003,CargoLink India,4.7,10.0,24602.73,3233.6,1717.6,441.57,381.31,32089.41,INV015328,2025-12-25,24692.94,31855.4,Paid,13,-7162.46,-22.48,0,1,0,0,36.2,Medium
SHP015329,2024-01-07,Delhi,Jaipur,604.8,Road,Mini Truck,5001.3,27.4,Fragile,4,VEN002,BlueLine Transport,3.9,,12886.31,1964.68,619.35,1208.63,72.75,16767.78,INV015329,2024-01-11,16605.5,16509.67,Paid,5,95.83,0.58,0,0,0,0,0.0,Low
SHP015330,2026-04-25,Ahmedabad,Nagpur,512.3,Air,Air Cargo Standard,1153.5,3.22,Standard,2,VEN014,NorthStar Logistics,4.6,,22222.64,1524.2,0.0,453.94,111.79,23327.97,INV015330,2026-04-29,23055.74,22852.45,Paid,13,203.29,0.89,0,0,0,0,0.0,Low
SHP015331,2025-07-21,Nagpur,Bengaluru,1360.1,Road,LCV,1017.5,5.16,Standard,6,VEN017,QuickHaul,4.1,9.0,12893.75,1989.72,1766.82,481.29,60.26,17256.35,INV015331,2025-07-26,17313.54,17209.13,Overdue,103,104.41,0.61,0,0,0,0,19.2,Low
SHP015332,2025-01-03,Nagpur,Mumbai,357.2,Rail,Container Wagon,1180.9,3.36,,2,VEN016,PrimeRoute Transport,3.5,13.0,4155.45,399.58,0.0,335.77,184.6,5265.25,INV015332,2025-01-09,5052.3,5012.39,Paid,5,39.91,0.8,0,0,0,0,0.0,Low
SHP015333,2025-11-10,Chandigarh,Ahmedabad,421.2,Road,Trailer,1366.0,4.29,Bulk,2,VEN024,Zenith Carriers,4.8,21.0,7174.35,1169.54,413.83,422.32,284.81,10470.42,INV015333,2025-11-16,10334.14,10351.56,Paid,3,-17.42,-0.17,0,0,0,0,4.1,Low
SHP015334,2025-05-11,Bengaluru,Surat,1183.7,Rail,Container Wagon,997.6,4.37,Standard,6,VEN014,NorthStar Logistics,4.6,5.0,9517.6,967.13,0.0,391.15,167.94,11552.3,INV015334,2025-05-17,12039.62,11713.74,Pending,18,325.88,2.78,0,0,0,0,8.6,Low
SHP015335,2026-05-09,Jaipur,Chennai,205.7,Road,Trailer,986.8,5.36,Standard,2,VEN018,RoadBridge Logistics,3.1,7.0,3852.13,649.04,154.47,420.56,114.12,5247.75,INV015335,2026-05-12,5287.03,5166.28,Paid,6,120.75,2.34,0,0,0,1,20.9,Low
SHP015336,2024-01-09,Mumbai,Chennai,878.5,Road,Truck,812.8,5.75,Express,3,VEN025,Orbit Logistics,4.6,17.0,12092.65,2040.66,683.37,413.42,685.61,23048.93,INV015336,2024-01-11,23732.73,23923.68,Paid,9,-190.95,-0.8,0,0,1,0,22.3,Low
SHP015337,2025-04-26,Nagpur,Bengaluru,849.7,Road,Mini Truck,395.4,3.31,Standard,4,VEN020,TransNova,4.3,18.0,8166.89,829.29,1119.84,365.92,81.71,11408.51,INV015337,2025-05-01,11556.74,11500.07,Paid,0,56.67,0.49,0,0,0,0,8.0,Low
SHP015338,2025-10-01,Lucknow,Surat,87.9,Road,LCV,458.0,2.88,Standard,2,VEN028,SwiftCargo,3.1,9.0,1844.15,324.16,141.83,336.74,69.63,2694.67,INV015338,2025-10-02,2753.86,2751.63,Paid,12,2.23,0.08,0,0,0,1,20.8,Low
SHP015339,2024-01-31,Bengaluru,Mumbai,200.4,Road,Truck,938.4,8.5,,1,VEN007,Global Route,4.5,23.0,4703.51,575.78,230.2,521.32,129.35,6297.81,INV015339,2024-02-03,6108.09,6138.75,Paid,8,-30.66,-0.5,0,0,0,0,6.9,Low
SHP015340,2026-02-23,Chandigarh,Lucknow,1794.7,Road,LCV,2915.2,18.41,Standard,8,VEN024,Zenith Carriers,4.8,21.0,21640.21,2186.85,2838.43,911.92,269.44,29184.79,INV015340,2026-03-01,29943.88,29618.69,Paid,2,325.19,1.1,0,0,0,0,4.3,Low
SHP015341,2024-11-10,Chandigarh,Hyderabad,1295.8,Road,LCV,435.4,3.16,Standard,7,VEN021,United Freight,4.5,24.0,14371.9,1800.42,1737.66,335.71,493.36,19140.91,INV015341,2024-11-14,19353.15,18701.13,Overdue,74,652.02,3.49,0,0,0,0,19.1,Low
SHP015342,2024-01-18,Delhi,Pune,1453.9,Air,Air Cargo Express,4000.0,36.85,Standard,4,VEN018,RoadBridge Logistics,,7.0,82527.09,5971.74,0.0,918.45,120.12,98644.16,INV015342,2024-01-21,97391.51,96336.69,Paid,4,1054.82,1.09,0,0,1,1,37.0,Medium
SHP015343,2024-12-13,Mumbai,Chandigarh,704.6,Road,Mini Truck,500.1,2.21,Standard,5,VEN001,Apex Logistics,4.5,24.0,6801.27,783.47,712.47,364.49,409.41,10336.23,INV015343,2024-12-17,10849.22,10639.44,Paid,16,209.78,1.97,0,0,0,0,9.7,Low
SHP015344,2026-01-29,Chennai,Pune,1271.5,Road,LCV,2771.6,7.29,Bulk,8,VEN017,QuickHaul,4.1,,13914.79,2176.26,1337.78,914.7,91.06,18704.35,INV015344,2026-02-05,19721.1,19785.22,Paid,14,-64.12,-0.32,0,0,0,0,4.8,Low
SHP015345,2026-05-13,Mumbai,Delhi,1029.1,Road,Trailer,1536.2,,Standard,4,VEN026,Pioneer Freight,3.4,18.0,15764.57,2771.88,1289.05,500.1,313.3,20534.13,INV015345,2026-05-15,20533.8,21194.1,Overdue,97,-660.3,-3.12,0,0,0,0,21.3,Low
SHP015346,2024-05-14,Jaipur,Mumbai,818.2,Road,Truck,582.1,3.05,Standard,5,VEN020,TransNova,4.3,18.0,9123.88,1083.57,871.09,348.88,113.12,12308.91,INV015346,2024-05-20,11995.04,12141.68,Paid,19,-146.64,-1.21,0,0,0,0,4.6,Low
SHP015347,2024-12-17,Surat,Delhi,1115.2,Road,LCV,512.6,5.19,Express,6,VEN001,Apex Logistics,4.5,24.0,13785.06,1756.5,1907.81,415.94,635.95,21091.54,INV015347,2024-12-19,20909.25,20713.53,Paid,11,195.72,0.94,0,0,0,0,7.5,Low
SHP015348,2026-01-27,Delhi,Nagpur,729.3,Rail,Cargo Wagon,1594.7,11.66,Express,3,VEN009,India Freight Network,,3.0,7313.8,506.83,0.0,504.66,353.89,8743.08,INV015348,2026-02-02,8284.33,8417.26,Pending,7,-132.93,-1.58,0,0,0,1,17.6,Low
SHP015349,2024-01-20,Lucknow,Kochi,1132.7,Road,LCV,1530.5,11.5,Standard,5,VEN018,RoadBridge Logistics,3.1,7.0,11016.7,1673.54,1848.6,571.95,194.1,16059.69,INV015349,2024-01-22,16779.6,16539.67,Pending,9,239.93,1.45,0,0,0,1,19.4,Low
SHP015350,2025-05-02,Pune,Nagpur,682.4,Road,Truck,4327.8,,Express,3,VEN025,Orbit Logistics,4.6,17.0,15056.45,1708.16,952.14,1078.11,509.37,20347.06,INV015350,2025-05-06,21617.27,21095.47,Paid,11,521.8,2.47,0,0,0,0,0.0,Low
SHP015351,2025-05-03,Nagpur,Pune,1117.8,Air,Air Cargo Express,3324.2,20.12,,3,VEN014,NorthStar Logistics,4.6,5.0,69187.5,6145.66,0.0,,146.82,83071.44,INV015351,2025-05-06,82603.85,85425.47,Pending,26,-2821.62,-3.3,0,0,1,0,24.5,Low
SHP015352,2024-11-29,Ahmedabad,Pune,470.5,Road,LCV,1867.8,7.85,Standard,4,VEN026,Pioneer Freight,3.4,18.0,6635.36,797.41,658.44,474.72,103.11,9285.66,INV015352,2024-12-02,9444.72,9511.51,Paid,7,-66.79,-0.7,0,0,0,0,10.6,Low
SHP015353,2024-10-14,Chandigarh,Jaipur,683.6,Road,Truck,1452.3,5.79,Express,4,VEN024,Zenith Carriers,4.8,21.0,11376.69,1706.86,965.71,355.92,124.73,14116.97,INV015353,2024-10-16,14265.25,14068.47,Paid,17,196.78,1.4,0,0,0,0,4.2,Low
SHP015354,2026-04-27,Surat,Nagpur,497.8,Road,Mini Truck,1135.9,3.09,Bulk,3,VEN009,India Freight Network,,3.0,6180.36,1068.09,673.4,529.51,157.7,8331.9,INV015354,2026-04-30,8686.7,8204.79,Paid,10,481.91,5.87,0,0,0,1,18.1,Low
SHP015355,2024-11-18,Bengaluru,Indore,2162.4,Air,Air Cargo Express,340.3,0.99,Bulk,6,VEN006,FastTrack Logistics,5.0,9.0,83651.83,6512.13,0.0,281.93,117.86,94607.25,INV015355,2024-11-22,98490.51,94734.49,Pending,34,3756.02,3.96,0,0,1,0,27.5,Medium
SHP015356,2025-07-05,Kolkata,Ahmedabad,1517.1,Air,Air Cargo Express,314.7,1.7,Standard,4,VEN028,SwiftCargo,3.1,9.0,79200.77,3909.89,0.0,315.04,344.11,78946.95,INV015356,2025-07-12,79521.39,80022.22,Paid,11,-500.83,-0.63,0,0,0,1,14.9,Low
SHP015357,2025-11-10,Kolkata,Nagpur,2329.7,Road,LCV,1557.6,9.69,Express,9,VEN018,RoadBridge Logistics,,7.0,29620.25,3574.18,2749.51,441.33,153.05,35758.77,INV015357,2025-11-15,33616.36,33286.24,Paid,14,330.12,0.99,0,0,0,1,24.4,Low
SHP015358,2024-02-04,Bengaluru,Pune,1799.9,Road,Truck,3331.7,26.18,Standard,7,VEN026,Pioneer Freight,3.4,18.0,24282.8,3106.21,2287.18,905.7,183.97,30855.05,INV015358,2024-02-09,30701.56,31277.89,Pending,25,-576.33,-1.84,0,0,0,0,0.5,Low
SHP015359,2026-01-15,Lucknow,Indore,398.5,Rail,Container Wagon,1190.8,4.21,,2,VEN028,SwiftCargo,3.1,9.0,5084.82,343.07,0.0,384.44,253.39,6015.19,INV015359,2026-01-21,5623.92,5778.95,Paid,7,-155.03,-2.68,1,0,0,1,50.3,Medium
SHP015360,2025-11-20,Delhi,Chennai,869.1,Road,Truck,228.8,0.91,Standard,4,VEN013,Metro Cargo,4.3,13.0,9267.24,1363.85,1362.05,295.31,238.72,12642.74,INV015360,2025-11-24,13148.84,13254.53,Paid,7,-105.69,-0.8,0,0,0,0,9.0,Low
SHP015361,2024-06-22,Hyderabad,Pune,1664.9,Road,Truck,4415.5,46.67,Express,7,VEN002,BlueLine Transport,3.9,19.0,29329.0,4006.02,1316.51,1128.23,446.63,33440.45,INV015361,2024-06-24,33586.84,33762.53,Paid,10,-175.69,-0.52,0,0,0,0,1.3,Low
SHP015362,2024-06-13,Mumbai,Nagpur,614.8,Road,Mini Truck,1845.6,11.8,Standard,4,VEN028,SwiftCargo,3.1,9.0,6807.21,868.03,694.3,551.7,127.96,9124.84,INV015362,2024-06-17,9533.96,9302.6,Pending,26,231.36,2.49,0,0,0,1,21.5,Low
SHP015363,2025-05-25,Lucknow,Chennai,815.9,Road,LCV,848.1,6.5,Fragile,5,VEN018,RoadBridge Logistics,3.1,7.0,8762.29,1501.48,727.37,412.81,420.01,11353.6,INV015363,2025-05-30,11669.99,11491.87,Paid,17,178.12,1.55,0,0,0,1,15.4,Low
SHP015364,2026-04-10,Indore,Lucknow,1047.7,Road,LCV,4022.0,30.4,Standard,5,VEN004,Delta Freight,4.4,25.0,15580.13,2913.51,1256.36,778.4,171.58,20023.98,INV015364,2026-04-15,19936.97,20345.66,Paid,11,-408.69,-2.01,0,0,0,0,0.0,Low
SHP015365,2026-03-13,Ahmedabad,Kolkata,743.3,Road,Mini Truck,331.5,3.39,Express,5,VEN016,PrimeRoute Transport,3.5,13.0,7418.3,1396.75,602.77,327.53,752.84,10571.24,INV015365,2026-03-19,10418.44,10616.45,Paid,4,-198.01,-1.87,0,0,0,0,0.8,Low
SHP015366,2024-05-29,Pune,Bengaluru,625.9,Rail,Cargo Wagon,659.8,5.08,Express,5,VEN001,Apex Logistics,4.5,24.0,6481.7,592.94,0.0,326.58,215.72,7838.05,INV015366,2024-06-04,7688.51,7858.99,Overdue,69,-170.48,-2.17,0,0,0,0,19.9,Low
SHP015367,2025-06-25,Pune,Kolkata,1730.4,Air,,554.6,2.75,Standard,3,VEN009,India Freight Network,3.3,3.0,84645.06,3507.31,0.0,400.45,261.27,96661.63,INV015367,2025-06-27,96167.57,99859.64,Pending,24,-3692.07,-3.7,0,0,1,1,37.3,Medium
SHP015368,2025-03-14,Bengaluru,Lucknow,3500.0,Air,Air Cargo Standard,672.4,2.15,Standard,8,VEN011,Kinetic Transport,3.7,21.0,126775.77,9333.82,0.0,327.71,94.37,129621.33,INV015368,2025-03-20,125128.72,128539.26,Paid,10,-3410.54,-2.65,0,0,1,0,23.9,Low
SHP015369,2025-09-12,Hyderabad,Indore,791.5,Rail,,1485.0,,Fragile,5,VEN014,NorthStar Logistics,4.6,5.0,9485.97,1065.13,0.0,512.01,153.66,11432.87,INV015369,2025-09-16,11770.06,11629.98,Paid,10,140.08,1.2,0,0,0,0,7.9,Low
SHP015370,2025-04-15,Surat,Nagpur,1230.6,Road,Trailer,1015.7,4.51,Fragile,7,VEN017,QuickHaul,4.1,9.0,19757.49,3059.04,1983.23,420.48,260.55,24998.03,INV015370,2025-04-18,24379.3,24205.44,Paid,17,173.86,0.72,0,0,0,0,0.0,Low
SHP015371,2025-05-29,Delhi,Hyderabad,972.1,Road,LCV,785.6,4.05,Bulk,5,VEN026,Pioneer Freight,3.4,18.0,10159.25,1265.66,1588.46,343.13,561.01,14273.38,INV015371,2025-06-03,15119.7,14699.91,Pending,24,419.79,2.86,0,0,0,0,2.8,Low
SHP015372,2025-05-22,Indore,Bengaluru,446.5,Road,LCV,3187.2,31.72,Bulk,3,VEN011,Kinetic Transport,3.7,21.0,8773.72,1387.3,627.95,735.6,136.53,11397.4,INV015372,2025-05-24,11159.51,11084.25,Pending,28,75.26,0.68,0,0,0,0,4.1,Low
SHP015373,2024-01-17,Bengaluru,Surat,469.3,Road,Truck,189.5,0.75,Bulk,3,VEN023,WestWay Transport,4.9,5.0,5248.54,758.45,803.01,293.34,554.54,7827.81,INV015373,2024-01-18,7833.69,7658.14,Overdue,52,175.55,2.29,0,0,0,0,17.3,Low
SHP015374,2025-04-24,Mumbai,Hyderabad,956.2,Road,Trailer,5275.2,15.37,Express,6,VEN029,Titan Transport,3.3,20.0,20499.51,2545.75,793.55,1492.12,473.17,27822.86,INV015374,2025-04-29,27958.42,28556.83,Paid,10,-598.41,-2.1,0,0,0,1,20.4,Low
SHP015375,2024-05-14,Kolkata,Lucknow,1365.8,Road,Mini Truck,1195.3,6.0,Standard,7,VEN023,WestWay Transport,4.9,5.0,13597.16,2067.51,1514.22,525.88,573.28,19086.08,INV001938,2024-05-21,18654.85,18798.66,Paid,4,-143.81,-0.77,1,0,0,0,40.2,Medium
SHP015376,2025-01-30,Kolkata,Hyderabad,841.3,Road,LCV,149.1,0.74,Standard,3,VEN008,Horizon Carriers,4.6,10.0,7929.8,1218.77,890.95,,152.59,10969.25,INV015376,2025-01-31,10659.76,10468.6,Paid,1,191.16,1.83,0,0,0,0,3.4,Low
SHP015377,2025-05-03,Kolkata,Nagpur,550.7,Road,Truck,1702.7,11.8,Fragile,4,VEN021,United Freight,4.5,24.0,9093.18,1619.23,917.15,450.43,398.99,14186.14,INV015377,2025-05-07,13810.21,13848.09,Paid,13,-37.88,-0.27,0,0,0,0,6.1,Low
